Name,Hash,Id,Tag,Rarity,Tier,Type,Source,Category,Element,Ammo,Power,Archetype,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Holofoil,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Persistence,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Ammo Generation,Heat Generated,Cooling Efficiency,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Appetence,4153087276,"""6917529967792337952""",,Legendary,0,Trace Rifle,seasonpass,KineticSlot,Stasis,special,10,Adaptive Frame,Handling,1,Vault,true,false,false,6,23,,93,100,6,90,15,0,0,0,70,1000,56,97,46,0,0,0,0,0,0,0,0,9,43,0,0,false,0,0,,,,Adaptive Frame*,Full Bore*,Tactical Battery*,Demolitionist*,One for All*,Dragon's Vengeance*,Kill Tracker,Tier 1: Handling*,,,,,,,,,,,
Appetence,4153087276,"""6917529972623275352""",,Legendary,0,Trace Rifle,seasonpass,KineticSlot,Stasis,special,10,Adaptive Frame,Range,2,Vault,false,false,false,6,23,,93,100,6,82,15,0,0,0,80,1000,46,97,65,0,0,0,0,0,0,0,0,9,43,0,0,false,0,0,,,,Adaptive Frame*,Fluted Barrel*,Full Bore,Projection Fuse*,Tactical Battery,Clown Cartridge*,One for All*,Dragon's Vengeance*,Kill Tracker,Tier 2: Range*,,,,,,,,,
Arbalest,2130065553,"""6917529202631005364""",,Exotic,0,Linear Fusion Rifle,,KineticSlot,Kinetic,special,10,Compounding Force,,,Vault,false,false,false,2,6,,87,31,41,56,25,0,0,0,55,0,28,5,20,533,0,0,0,0,0,0,0,12,34,0,0,false,0,16,,,,Compounding Force*,Extended Barrel*,Projection Fuse*,Disruption Break*,Composite Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Arcane Embrace,3649985571,"""6917530071959191156""",,Legendary,0,Shotgun,events,Energy,Arc,special,10,Heavy Burst,Reload Speed,1,Vault,false,false,false,7,25,Festival of the Lost,55,40,70,72,12,0,0,0,39,62,50,14,63,0,0,0,0,0,0,0,0,14,42,0,0,false,0,0,,,,Heavy Burst*,Hammer-Forged Rifling*,Smallbore,Extended Mag*,Steady Rounds,Grave Robber*,Surrounded*,Search Party*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,
Arcane Embrace,3649985571,"""6917530071961943474""",,Legendary,0,Shotgun,events,Energy,Arc,special,10,Heavy Burst,Handling,1,Vault,false,false,false,7,25,Festival of the Lost,55,40,70,67,12,0,0,0,49,62,79,14,69,0,0,0,0,0,0,0,0,4,42,0,0,false,0,0,,,,Heavy Burst*,Corkscrew Rifling*,Tactical Mag*,Dual Loader*,Swashbuckler*,Search Party*,Kill Tracker,Tier 1: Handling*,,,,,,,,,,,
Arcane Embrace,3649985571,"""6917530071961946851""",,Legendary,0,Shotgun,events,Energy,Arc,special,10,Heavy Burst,Stability,1,Vault,false,false,false,7,25,Festival of the Lost,55,40,70,72,12,0,0,0,45,62,69,12,78,0,0,0,0,0,0,0,0,4,42,0,0,false,0,0,,,,Heavy Burst*,Fluted Barrel*,Hammer-Forged Rifling,Accurized Rounds*,Steady Rounds,Slideshot*,Desperado*,Search Party*,Kill Tracker,Tier 1: Stability*,,,,,,,,,
Arctic Haze,2187337757,"""6917530186316230127""",,Legendary,3,Auto Rifle,europa,Energy,Solar,primary,366,Rapid-Fire Frame,Range,1,Vault,false,false,false,8,28,,72,75,18,25,16,0,0,0,48,720,48,57,52,0,0,0,0,0,0,0,0,10,50,0,0,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Full Bore,Appended Mag*,Tactical Mag,Heal Clip*,Dynamic Sway Reduction,Swashbuckler*,Rampage,Winterized Gear*,Kill Tracker,Tier 1: Range*,,,,,,,
Arsenic Bite-4b,720351795,"""6917529195098378154""",favorite,Legendary,0,Combat Bow,engram,Energy,Arc,primary,10,Lightweight Frame,Reload Speed,10,Vault,true,false,false,2,4,,51,81,68,0,18,0,0,0,53,0,70,0,60,0,600,57,0,0,0,0,0,10,70,0,0,false,0,506,veist,,,Lightweight Frame*,Elastic String,High Tension String*,Compact Arrow Shaft,Straight Fletching*,Dragonfly*,Explosive Head*,Kill Tracker,Masterworked: Reload Speed*,Distant Earth*,,,,,,,,,
Arsenic Bite-4b,720351795,"""6917529272896333849""",favorite,Legendary,0,Combat Bow,engram,Energy,Arc,primary,10,Lightweight Frame,Reload Speed,5,Vault,true,false,false,2,4,,51,81,68,0,18,0,0,0,73,0,65,0,75,0,567,32,0,0,0,0,0,10,70,0,0,false,0,0,veist,,,Lightweight Frame*,Agile Bowstring*,Tactile String,Carbon Arrow Shaft*,Natural Fletching,Rampage*,Explosive Head*,Kill Tracker,Tier 5: Reload Speed*,Distant Earth*,,,,,,,,,
Ascendancy,1713388226,"""6917530188603137402""",,Legendary,3,Rocket Launcher,monumentoftriumph,Power,Solar,heavy,420,Precision Frame,Handling,5,Vault,false,false,false,8,28,,70,61,0,0,20,40,41,0,47,15,57,1,46,0,0,0,0,0,0,0,0,3,35,0,0,false,0,0,,,,Precision Frame*,Confined Launch*,Linear Compensator,Alloy Casing*,Implosion Rounds,Reconstruction*,Attrition Orbs,Cluster Bomb*,Incandescent,Vanguard Determination*,Kill Tracker,Tier 5: Handling*,,,,,,,
Ascendancy,1713388226,"""6917530189354668499""",,Legendary,4,Rocket Launcher,monumentoftriumph,Power,Solar,heavy,435,Precision Frame,Handling,4,Vault,false,false,false,8,28,,70,61,0,0,20,46,47,0,33,15,58,1,40,0,0,0,0,0,0,0,0,3,35,0,0,false,0,0,,,,Precision Frame*,Volatile Launch*,Quick Launch,Alloy Casing*,Black Powder,Attrition Orbs*,Field Prep,Chain Reaction*,Cluster Bomb,Vanguard Determination*,Kill Tracker,Tier 4: Handling*,,,,,,,
Ascendancy,1713388226,"""6917530192715447702""",,Legendary,4,Rocket Launcher,monumentoftriumph,Power,Solar,heavy,472,Precision Frame,Velocity,2,Warlock(482),false,false,false,8,28,,100,61,0,0,20,30,53,0,44,15,58,1,52,0,0,0,0,0,0,0,0,3,35,0,0,false,0,13,,,,Precision Frame*,Countermass*,Quick Launch,Alloy Casing*,High-Velocity Rounds,Attrition Orbs*,Slideways,Chain Reaction*,Lasting Impression,Vanguard Determination*,Kill Tracker,Tier 2: Velocity*,,,,,,,
Aurora Dawn,2111625436,"""6917530186306265928""",,Legendary,3,Sword,edgeoffate,Power,Stasis,heavy,363,Wave Sword Frame,Impact,1,Vault,false,false,false,8,27,,0,0,64,0,0,0,0,0,0,0,0,67,0,0,0,0,50,0,90,40,0,0,0,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Selected main-trait pair is duplicated by a stronger retained copy. Retain Aurora Dawn ID 6917530189846437889. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Wave Sword Frame*,Honed Edge*,Jagged Edge,Tempered Edge,Enduring Guard*,Heavy Guard,Unrelenting*,Proximity Power,One for All*,Elemental Honing,Vanguard Determination*,Kill Tracker,Tier 1: Impact*,,,,,,
Aurora Dawn,2111625436,"""6917530189143317137""",,Legendary,3,Sword,edgeoffate,Power,Stasis,heavy,434,Wave Sword Frame,Impact,1,Vault,false,false,false,8,27,,0,0,62,0,0,0,0,0,0,0,0,71,0,0,0,0,40,70,60,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Heavy Guard*,Swordmaster's Guard,Rimestealer*,Flash Counter,One for All*,Binary Orbit,Vanguard Determination*,Kill Tracker,Tier 1: Impact*,,,,,,
Aurora Dawn,2111625436,"""6917530189375466572""",,Legendary,3,Sword,edgeoffate,Power,Stasis,heavy,425,Wave Sword Frame,Impact,4,Vault,false,false,false,8,27,,0,0,64,0,0,0,0,0,0,0,0,73,0,0,0,0,50,40,40,40,0,0,0,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Selected main-trait pair is duplicated by a stronger retained copy. Retain Aurora Dawn ID 6917530189846437889. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Wave Sword Frame*,Hungry Edge*,Honed Edge,Tempered Edge,Balanced Guard*,Swordmaster's Guard,Unrelenting*,Proximity Power,Cold Steel*,Binary Orbit,Vanguard Determination*,Kill Tracker,Tier 5: Impact*,,,,,,
Aurora Dawn,2111625436,"""6917530189637065757""",,Legendary,3,Sword,edgeoffate,Power,Stasis,heavy,438,Wave Sword Frame,Impact,1,Vault,false,false,false,8,27,,0,0,60,0,0,0,0,0,0,0,0,76,0,0,0,0,50,40,40,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Enduring Blade*,Jagged Edge,Tempered Edge,Balanced Guard*,Swordmaster's Guard,Unrelenting*,Sharp Harvest,Cold Steel*,Binary Orbit,Vanguard Determination*,Kill Tracker,Tier 1: Impact*,,,,,,
Aurora Dawn,2111625436,"""6917530189846437889""",,Legendary,5,Sword,edgeoffate,Power,Stasis,heavy,458,Wave Sword Frame,Impact,3,Vault,false,false,false,8,27,,0,0,63,0,0,0,0,0,0,0,0,71,0,0,0,0,50,41,43,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Swordmaster's Guard,Rimestealer*,Flash Counter,Sharp Harvest,One for All*,Binary Orbit,Elemental Honing,Vanguard Determination*,Kill Tracker,Tier 3: Impact*,Achronal Aurora Dawn*,Sparks Everlasting*,,
Aurora Dawn,2111625436,"""6917530191304793288""",,Legendary,5,Sword,edgeoffate,Power,Stasis,heavy,465,Wave Sword Frame,Impact,2,Vault,false,false,false,8,27,,0,0,63,0,0,0,0,0,0,0,0,73,0,0,0,0,50,82,2,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Hungry Edge*,Jagged Edge,Tempered Edge,Burst Guard*,Heavy Guard,Proximity Power*,Flash Counter,Tireless Blade,Cold Steel*,Whirlwind Blade,Elemental Honing,Vanguard Determination*,Kill Tracker,Tier 2: Impact*,Achronal Aurora Dawn*,Sparks Everlasting*,,
Aurora Dawn,2111625436,"""6917530191318328840""",,Legendary,4,Sword,edgeoffate,Power,Stasis,heavy,467,Wave Sword Frame,Impact,1,Vault,false,false,false,8,27,,0,0,62,0,0,0,0,0,0,0,0,73,0,0,0,0,50,82,2,40,0,0,0,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Selected main-trait pair is duplicated by a stronger retained copy. Retain Aurora Dawn ID 6917530189846437889. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Wave Sword Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Burst Guard*,Enduring Guard,Unrelenting*,Sharp Harvest,Cold Steel*,Elemental Honing,Vanguard Determination*,Kill Tracker,Tier 1: Impact*,,,,,,
Aurora Dawn,2111625436,"""6917530191324771029""",,Legendary,5,Sword,edgeoffate,Power,Stasis,heavy,468,Wave Sword Frame,Impact,3,Vault,false,false,false,8,27,,0,0,63,0,0,0,0,0,0,0,0,73,0,0,0,0,50,41,43,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Burst Guard,Proximity Power*,Tireless Blade,Sharp Harvest,Cold Steel*,Binary Orbit,Elemental Honing,Vanguard Determination*,Kill Tracker,Tier 3: Impact*,Achronal Aurora Dawn*,Sparks Everlasting*,,
Aurora Dawn,2111625436,"""6917530191326322774""",,Legendary,5,Sword,edgeoffate,Power,Stasis,heavy,468,Wave Sword Frame,Impact,1,Vault,false,false,false,8,27,,0,0,62,0,0,0,0,0,0,0,0,71,0,0,0,0,50,41,43,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Enduring Guard,Unrelenting*,Proximity Power,Rimestealer,One for All*,Vorpal Weapon,Binary Orbit,Vanguard Determination*,Kill Tracker,Tier 1: Impact*,Achronal Aurora Dawn*,Sparks Everlasting*,,
Aurora Dawn,2111625436,"""6917530191326331842""",,Legendary,5,Sword,edgeoffate,Power,Stasis,heavy,469,Wave Sword Frame,Impact,3,Vault,false,false,false,8,27,,0,0,63,0,0,0,0,0,0,0,0,71,0,0,0,0,50,82,2,40,0,0,0,0,0,false,0,0,,,,Wave Sword Frame*,Hungry Edge*,Enduring Blade,Tempered Edge,Burst Guard*,Heavy Guard,Proximity Power*,Rimestealer,Flash Counter,Whirlwind Blade*,Binary Orbit,Elemental Honing,Vanguard Determination*,Kill Tracker,Tier 3: Impact*,Achronal Aurora Dawn*,Sparks Everlasting*,,
Aurvandil FR6,963710795,"""6917529893089234162""",,Legendary,0,Fusion Rifle,engram,KineticSlot,Stasis,special,10,High-Impact Frame,Stability,3,Hunter(60),true,false,false,5,19,,97,63,90,47,15,0,0,0,27,0,18,5,28,967,0,0,0,0,0,0,0,3,19,0,0,false,0,0,omolon,,,High-Impact Frame*,Arrowhead Brake*,Full Bore,Accelerated Coils*,Particle Repeater,Reconstruction*,Golden Tricorn*,Omolon Fluid Dynamics*,Kill Tracker,Tier 3: Stability*,,,,,,,,,
Aurvandil FR6,963710795,"""6917529972567682932""",,Legendary,0,Fusion Rifle,engram,KineticSlot,Stasis,special,10,High-Impact Frame,Stability,1,Vault,false,false,false,5,19,,77,63,100,57,15,0,0,0,25,0,18,5,8,967,0,0,0,0,0,0,0,3,19,0,0,false,0,0,omolon,,,High-Impact Frame*,Extended Barrel*,Fluted Barrel,Liquid Coils*,Particle Repeater,Reconstruction*,One for All*,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Stability*,,,,,,,,,
Autumn Wind,3110377595,"""6917529887032288536""",,Legendary,0,Pulse Rifle,crucible,KineticSlot,Kinetic,primary,10,Rapid-Fire Frame,Handling,10,Vault,true,false,false,6,20,,63,80,23,39,17,0,0,0,54,540,34,43,35,0,0,0,0,0,0,0,0,15,58,0,0,false,0,36,,,,Rapid-Fire Frame*,Full Bore,Smallbore*,Extended Mag,Appended Mag*,Demolitionist*,Frenzy*,One Quiet Moment*,Kill Tracker,Masterworked: Handling*,,,,,,,,,
Autumn Wind,3110377595,"""6917529972580061602""",,Legendary,0,Pulse Rifle,crucible,KineticSlot,Kinetic,primary,10,Rapid-Fire Frame,Handling,2,Vault,false,false,false,6,20,,63,80,23,32,17,0,0,0,52,540,14,46,42,0,0,0,0,0,0,0,0,25,58,0,0,false,0,0,,,,Rapid-Fire Frame*,Fluted Barrel*,Full Bore,Extended Mag*,Light Mag,Slideways*,Adrenaline Junkie*,One Quiet Moment*,Kill Tracker,Tier 2: Handling*,,,,,,,,,
Avalanche,4220529694,"""6917529967453624659""",,Legendary,0,Machine Gun,events,Power,Solar,heavy,10,Adaptive Frame,Stability,4,Vault,false,false,false,6,23,The Dawning,70,90,41,50,19,0,0,0,64,450,60,57,45,0,0,0,0,0,0,0,0,13,40,0,0,false,0,45,suros,,,Adaptive Frame*,Corkscrew Rifling*,Polygonal Rifling,Extended Mag,Steady Rounds*,Dynamic Sway Reduction*,Cascade Point*,Dawning Surprise*,Suros Synergy,Kill Tracker,Tier 4: Stability*,,,,,,,,
Axial Lacuna,3867373351,"""6917530025492912305""",,Legendary,0,Fusion Rifle,paleheart,Energy,Solar,special,10,Precision Frame,Reload Speed,1,Vault,true,false,false,7,24,,86,65,80,60,16,0,0,0,61,0,31,8,33,800,0,0,0,0,0,0,0,8,30,0,0,false,0,46,,,,Precision Frame*,Chambered Compensator*,Polygonal Rifling,Enhanced Battery*,Liquid Coils,Reconstruction*,Controlled Burst*,Dealer's Choice*,Kill Tracker,Backup Mag*,Tier 1: Reload Speed*,,,,,,,,
Axial Lacuna,3867373351,"""6917530027757892265""",,Legendary,0,Fusion Rifle,paleheart,Energy,Solar,special,10,Precision Frame,Stability,3,Vault,false,false,false,7,24,,86,65,85,60,16,0,0,0,64,0,30,6,33,800,0,0,0,0,0,0,0,8,30,0,0,false,0,0,,,,Precision Frame*,Chambered Compensator*,Hammer-Forged Rifling,Liquid Coils*,Particle Repeater,Threat Detector*,Surrounded*,Dealer's Choice*,Kill Tracker,Tier 3: Stability*,,,,,,,,,
Axial Lacuna,3867373351,"""6917530029617827222""",,Legendary,0,Fusion Rifle,paleheart,Energy,Solar,special,10,Precision Frame,Charge Time,5,Vault,false,false,false,7,24,,76,65,75,60,16,0,0,0,56,0,30,7,53,784,0,0,0,0,0,0,0,8,30,0,0,false,0,0,,,,Precision Frame*,Fluted Barrel*,Hammer-Forged Rifling,Accelerated Coils*,Liquid Coils,Cornered*,Incandescent*,Dealer's Choice*,Kill Tracker,Backup Mag*,Tier 5: Charge Time*,,,,,,,,
Axial Lacuna,3867373351,"""6917530029617827498""",,Legendary,0,Fusion Rifle,paleheart,Energy,Solar,special,10,Precision Frame,Charge Time,1,Vault,false,false,false,7,24,,76,65,80,60,16,0,0,0,56,0,10,8,53,797,0,0,0,0,0,0,0,8,30,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 3.3 below the best copy. Retain Axial Lacuna ID 6917530025492912305. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Precision Frame*,Fluted Barrel*,Polygonal Rifling,Ionized Battery*,Liquid Coils,Firmly Planted*,Desperate Measures*,Dealer's Choice*,Kill Tracker,Tier 1: Charge Time*,,,,,,,,,
Bad Juju,2816212794,"""6917529273252794414""",,Exotic,0,Pulse Rifle,dcv,KineticSlot,Kinetic,primary,10,String of Curses,,,Vault,false,false,false,2,7,,85,60,27,40,17,0,0,0,77,450,47,36,56,0,0,0,0,0,0,0,0,35,80,0,0,false,0,0,,,,String of Curses*,Hammer-Forged Rifling*,Steady Rounds*,Hip-Fire Grip*,Short-Action Stock*,Full Auto Trigger System*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Basso Ostinato,2573900604,"""6917529884374079348""",,Legendary,0,Shotgun,neomuna,Energy,Void,special,10,Rapid-Fire Frame,Reload Speed,5,Vault,false,false,false,6,20,,70,67,65,36,12,0,0,0,27,140,68,7,40,0,0,0,0,0,0,0,0,3,50,0,0,false,0,0,,,,Rapid-Fire Frame*,Barrel Shroud,Full Choke*,Extended Mag,Accurized Rounds*,Well-Rounded*,Destabilizing Rounds*,Nanotech Tracer Missiles*,Kill Tracker,Tier 5: Reload Speed*,,,,,,,,,
Basso Ostinato,2573900604,"""6917530018813055011""",,Legendary,0,Shotgun,neomuna,Energy,Void,special,10,Rapid-Fire Frame,Handling,1,Vault,false,false,false,6,20,,70,67,65,33,12,0,0,0,34,140,63,8,41,0,0,0,0,0,0,0,0,3,50,0,0,false,0,0,,,,Rapid-Fire Frame*,Smallbore*,Corkscrew Rifling,Appended Mag*,Extended Mag,Envious Assassin*,Adagio*,Nanotech Tracer Missiles*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Bastion,2415517654,"""6917529895766494643""",,Exotic,0,Fusion Rifle,,KineticSlot,Kinetic,special,464,Saint's Fists,,,Vault,false,false,false,3,9,,75,65,85,35,15,0,0,0,52,0,24,5,32,800,0,0,0,0,0,0,0,3,30,0,0,false,0,0,,,,Saint's Fists*,Hammer-Forged Rifling*,Liquid Coils*,Breakthrough*,Composite Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Battle Scar,2099894368,"""6917529972567683829""",,Legendary,0,Pulse Rifle,engram,KineticSlot,Kinetic,primary,10,Lightweight Frame,Stability,3,Vault,false,false,false,6,20,,65,67,27,33,17,0,0,0,70,450,66,34,61,0,0,0,0,0,0,0,0,15,51,0,0,false,0,0,field-forged,,,Lightweight Frame*,Chambered Compensator*,Fluted Barrel,Tactical Mag*,Steady Rounds,Shot Swap*,Osmosis*,Field-Tested*,Kill Tracker,Tier 3: Stability*,,,,,,,,,
Battle Scar,2099894368,"""6917529997616600405""",,Legendary,0,Pulse Rifle,engram,KineticSlot,Kinetic,primary,10,Lightweight Frame,Range,1,Vault,false,false,false,6,20,,55,67,27,49,17,0,0,0,42,450,56,37,61,0,0,0,0,0,0,0,0,15,51,0,0,false,0,0,field-forged,,,Lightweight Frame*,Full Bore*,Polygonal Rifling,Appended Mag*,Flared Magwell,Keep Away*,Kinetic Tremors*,Field-Tested*,Kill Tracker,Tier 1: Range*,,,,,,,,,
Battle Scar,1525080480,"""6917530186183878369""",,Legendary,5,Pulse Rifle,engram,KineticSlot,Kinetic,primary,359,Lightweight Frame,Stability,1,Vault,false,false,false,8,28,,85,67,27,50,17,0,0,0,53,450,56,31,78,0,0,0,0,0,0,0,0,15,51,0,0,false,0,0,field-forged,,,Lightweight Frame*,Arrowhead Brake*,Chambered Compensator,Accurized Rounds*,Tactical Mag,Shoot to Loot*,Perpetual Motion,Subsistence,All-Star*,Adhesive Ordnance,Headseeker,Veteran's Wisdom*,Field-Tested,Kill Tracker,Tier 1: Stability*,Triumphant Pulse*,,,
Battle Scar,1525080480,"""6917530189358716478""",,Legendary,3,Pulse Rifle,engram,KineticSlot,Kinetic,primary,422,Lightweight Frame,Handling,1,Vault,false,false,false,8,28,,55,67,27,58,17,0,0,0,42,450,56,31,67,0,0,0,0,0,0,0,0,15,51,0,0,false,0,0,field-forged,,,Lightweight Frame*,Full Bore*,Polygonal Rifling,Accurized Rounds*,Tactical Mag,Overflow*,Subsistence,Rangefinder*,Headseeker,Veteran's Wisdom*,Field-Tested,Kill Tracker,Tier 1: Handling*,,,,,,
Bellowing Giant,412265080,"""6917530190047682917""",,Legendary,3,Rocket Launcher,monumentoftriumph,Power,Void,heavy,458,Adaptive Frame,Blast Radius,5,Vault,false,false,false,8,28,,70,63,0,0,20,60,74,0,54,20,60,1,44,0,0,0,0,0,0,0,0,3,48,0,0,false,0,0,,,,Adaptive Frame*,Linear Compensator*,Quick Launch,High-Velocity Rounds*,Impact Casing,Ambitious Assassin*,Impromptu Ammunition,Auto-Loading Holster*,Bipod,Forge's Kin*,Kill Tracker,Tier 5: Blast Radius*,,,,,,,
Beloved,3107853529,"""6917529769126888864""",,Legendary,0,Sniper Rifle,haunted,Energy,Solar,special,10,Adaptive Frame,Stability,1,Vault,false,false,false,5,17,,77,68,70,60,40,0,0,0,52,90,53,4,47,0,0,0,0,0,0,0,0,3,36,0,0,false,0,0,,,,Adaptive Frame*,Hammer-Forged Rifling*,Polygonal Rifling,High-Caliber Rounds,Flared Magwell*,Snapshot Sights*,Moving Target*,To Excess*,Kill Tracker,Tier 1: Stability*,,,,,,,,,
Berenger's Memory,407621213,"""6917529202546122456""",favorite,Legendary,0,Grenade Launcher,contact,Power,Void,heavy,10,Rapid-Fire Frame,Blast Radius,10,Titan(10),true,true,false,3,11,,85,30,0,0,13,30,53,0,44,150,21,5,26,0,0,0,0,0,0,0,0,6,28,0,0,false,0,1360,hakke,,,Rapid-Fire Frame*,Linear Compensator,Smart Drift Control*,Proximity Grenades,Spike Grenades*,Clown Cartridge*,Rampage*,Elemental Capacitor,Kill Tracker,Masterworked: Blast Radius*,,,,,,,,,
Berenger's Memory,407621213,"""6917529206371443007""",favorite,Legendary,0,Grenade Launcher,contact,Power,Void,heavy,10,Rapid-Fire Frame,Reload Speed,1,Vault,false,false,false,3,11,,100,30,0,0,13,20,48,0,44,150,22,5,26,0,0,0,0,0,0,0,0,6,48,0,0,false,0,0,hakke,,,Rapid-Fire Frame*,Countermass*,Hard Launch,Spike Grenades*,Sticky Grenades,Field Prep*,Demolitionist*,Shield Disorient,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,
Berenger's Memory,407621213,"""6917529270924752734""",,Legendary,0,Grenade Launcher,contact,Power,Void,heavy,10,Rapid-Fire Frame,Velocity,3,Vault,false,false,false,3,11,,100,30,0,0,13,20,51,0,44,150,21,5,26,0,0,0,0,0,0,0,0,6,28,0,0,false,0,0,hakke,,,Rapid-Fire Frame*,Countermass*,Hard Launch,Spike Grenades*,Sticky Grenades,Threat Detector*,Auto-Loading Holster*,Kill Tracker,Tier 3: Velocity*,,,,,,,,,,
Better Devils,4059111041,"""6917530188286527490""",,Legendary,4,Hand Cannon,crucible,KineticSlot,Strand,primary,418,Adaptive Frame,Stability,2,Vault,false,false,false,8,28,,88,78,84,52,14,0,0,0,53,140,40,10,64,0,0,0,0,0,0,0,0,10,50,0,0,false,0,0,fotc,,,Adaptive Frame*,Fluted Barrel*,Full Bore,Accurized Rounds*,Flared Magwell,Rangefinder*,Moving Target,Opening Shot*,Explosive Payload,Roar of Battle*,Nadir Focus,Kill Tracker,Tier 2: Stability*,,,,,,
Bite of the Fox,1403800851,"""6917529886260061372""",,Legendary,0,Sniper Rifle,ironbanner,KineticSlot,Kinetic,special,10,Aggressive Frame,Range,1,Vault,true,false,false,6,20,,98,41,90,71,43,0,0,0,20,72,25,4,35,0,0,0,0,0,0,0,0,4,38,0,0,false,0,0,,,,Aggressive Frame*,Arrowhead Brake*,Extended Barrel,Appended Mag*,Extended Mag,Firmly Planted*,Moving Target*,Skulking Wolf*,Kill Tracker,Tier 1: Range*,,,,,,,,,
Biting Winds,1621657423,"""6917529392619714346""",keep,Legendary,0,Combat Bow,campaign,KineticSlot,Kinetic,primary,10,Precision Frame,Handling,4,Vault,true,false,false,4,12,,63,66,76,0,18,0,0,0,38,0,40,0,58,0,600,73,0,0,0,0,0,10,54,0,0,false,0,0,,,,Precision Frame*,Elastic String*,Natural String,Fiberglass Arrow Shaft*,Helical Fletching,Moving Target*,Swashbuckler*,Kill Tracker,Tier 4: Handling*,,,,,,,,,,
Biting Winds,2485400469,"""6917530186310224396""",,Legendary,3,Combat Bow,europa,KineticSlot,Kinetic,primary,366,Precision Frame,Accuracy,1,Vault,false,false,false,8,28,,63,66,76,0,18,0,0,0,38,0,40,0,59,0,633,84,0,0,0,0,0,10,54,0,0,false,0,0,,,,Precision Frame*,Flexible String*,High Tension String,Fiberglass Arrow Shaft*,Helical Fletching,Pugilist*,Quickdraw,Explosive Head*,All-Star,Winterized Gear*,Kill Tracker,Tier 1: Target Acquisition*,,,,,,,
Bitter/Sweet,2599338625,"""6917530064689262724""",,Legendary,0,Grenade Launcher,revenant,Power,Arc,heavy,10,Adaptive Frame,Velocity,1,Vault,false,false,false,7,25,,58,63,0,0,13,55,51,0,32,120,42,6,39,0,0,0,0,0,0,0,0,11,29,0,0,false,0,0,,,,Adaptive Frame*,Hard Launch*,High-Explosive Ordnance*,Loose Change*,Jolting Feedback*,Dark Ether Reaper*,Kill Tracker,Backup Mag*,Tier 1: Velocity*,,,,,,,,,,
